1962 FIFA World Cup,Mexico v Czechoslovakia,6/7/1962,15:00,Estadio Sausalito,Chile,Mexico,Czechoslovakia,3,1,0,0,home team win
1962 FIFA World Cup,England v Bulgaria,6/7/1962,15:00,Estadio El Teniente,Chile,England,Bulgaria,0,0,0,0,draw
1962 FIFA World Cup,Brazil v England,6/10/1962,14:30,Estadio Sausalito,Chile,Brazil,England,3,1,0,0,home team win
1962 FIFA World Cup,Chile v Soviet Union,6/10/1962,14:30,Estadio Carlos Dittborn,Chile,Chile,Soviet Union,2,1,0,0,home team win
1962 FIFA World Cup,Czechoslovakia v Hungary,6/10/1962,14:30,Estadio El Teniente,Chile,Czechoslovakia,Hungary,1,0,0,0,home team win
1962 FIFA World Cup,Yugoslavia v West Germany,6/10/1962,14:30,Estadio Nacional,Chile,Yugoslavia,West Germany,1,0,0,0,home team win
1962 FIFA World Cup,Brazil v Chile,6/13/1962,14:30,Estadio Nacional,Chile,Brazil,Chile,4,2,0,0,home team win
1962 FIFA World Cup,Czechoslovakia v Yugoslavia,6/13/1962,14:30,Estadio Sausalito,Chile,Czechoslovakia,Yugoslavia,3,1,0,0,home team win
1962 FIFA World Cup,Chile v Yugoslavia,6/16/1962,14:30,Estadio Nacional,Chile,Chile,Yugoslavia,1,0,0,0,home team win
1962 FIFA World Cup,Brazil v Czechoslovakia,6/17/1962,14:30,Estadio Nacional,Chile,Brazil,Czechoslovakia,3,1,0,0,home team win
1966 FIFA World Cup,England v Uruguay,7/11/1966,19:30,Wembley Stadium,England,England,Uruguay,0,0,0,0,draw
1966 FIFA World Cup,West Germany v Switzerland,7/12/1966,19:30,Hillsborough Stadium,England,West Germany,Switzerland,5,0,0,0,home team win
1966 FIFA World Cup,Brazil v Bulgaria,7/12/1966,19:30,Goodison Park,England,Brazil,Bulgaria,2,0,0,0,home team win
1966 FIFA World Cup,Soviet Union v North Korea,7/12/1966,19:30,Ayresome Park,England,Soviet Union,North Korea,3,0,0,0,home team win
1966 FIFA World Cup,France v Mexico,7/13/1966,19:30,Wembley Stadium,England,France,Mexico,1,1,0,0,draw
1966 FIFA World Cup,Argentina v Spain,7/13/1966,19:30,Villa Park,England,Argentina,Spain,2,1,0,0,home team win
1966 FIFA World Cup,Portugal v Hungary,7/13/1966,19:30,Old Trafford,England,Portugal,Hungary,3,1,0,0,home team win
1966 FIFA World Cup,Italy v Chile,7/13/1966,19:30,Roker Park,England,Italy,Chile,2,0,0,0,home team win
1966 FIFA World Cup,Uruguay v France,7/15/1966,19:30,White City Stadium,England,Uruguay,France,2,1,0,0,home team win
1966 FIFA World Cup,Spain v Switzerland,7/15/1966,19:30,Hillsborough Stadium,England,Spain,Switzerland,2,1,0,0,home team win
1966 FIFA World Cup,Hungary v Brazil,7/15/1966,19:30,Goodison Park,England,Hungary,Brazil,3,1,0,0,home team win
1966 FIFA World Cup,Chile v North Korea,7/15/1966,19:30,Ayresome Park,England,Chile,North Korea,1,1,0,0,draw
1966 FIFA World Cup,Argentina v West Germany,7/16/1966,15:00,Villa Park,England,Argentina,West Germany,0,0,0,0,draw
1966 FIFA World Cup,Portugal v Bulgaria,7/16/1966,15:00,Old Trafford,England,Portugal,Bulgaria,3,0,0,0,home team win
1966 FIFA World Cup,Soviet Union v Italy,7/16/1966,15:00,Roker Park,England,Soviet Union,Italy,1,0,0,0,home team win
1966 FIFA World Cup,England v Mexico,7/16/1966,19:30,Wembley Stadium,England,England,Mexico,2,0,0,0,home team win
1966 FIFA World Cup,Mexico v Uruguay,7/19/1966,16:30,Wembley Stadium,England,Mexico,Uruguay,0,0,0,0,draw
1966 FIFA World Cup,Argentina v Switzerland,7/19/1966,19:30,Hillsborough Stadium,England,Argentina,Switzerland,2,0,0,0,home team win
1966 FIFA World Cup,Portugal v Brazil,7/19/1966,19:30,Goodison Park,England,Portugal,Brazil,3,1,0,0,home team win
1966 FIFA World Cup,North Korea v Italy,7/19/1966,19:30,Ayresome Park,England,North Korea,Italy,1,0,0,0,home team win
1966 FIFA World Cup,England v France,7/20/1966,19:30,Wembley Stadium,England,England,France,2,0,0,0,home team win
1966 FIFA World Cup,West Germany v Spain,7/20/1966,19:30,Villa Park,England,West Germany,Spain,2,1,0,0,home team win
1966 FIFA World Cup,Hungary v Bulgaria,7/20/1966,19:30,Old Trafford,England,Hungary,Bulgaria,3,1,0,0,home team win
1966 FIFA World Cup,Soviet Union v Chile,7/20/1966,19:30,Roker Park,England,Soviet Union,Chile,2,1,0,0,home team win
1966 FIFA World Cup,England v Argentina,7/23/1966,15:00,Wembley Stadium,England,England,Argentina,1,0,0,0,home team win
1966 FIFA World Cup,Portugal v North Korea,7/23/1966,15:00,Goodison Park,England,Portugal,North Korea,5,3,0,0,home team win
1966 FIFA World Cup,Soviet Union v Hungary,7/23/1966,15:00,Roker Park,England,Soviet Union,Hungary,2,1,0,0,home team win
1966 FIFA World Cup,West Germany v Uruguay,7/23/1966,15:00,Hillsborough Stadium,England,West Germany,Uruguay,4,0,0,0,home team win
1966 FIFA World Cup,West Germany v Soviet Union,7/25/1966,19:30,Goodison Park,England,West Germany,Soviet Union,2,1,0,0,home team win
